scratch_path	bytes	sha256	retention	gallery_destination
proof/faithful_udist_runtime_summary.csv	182	14bf644c6d3fc678ee8954516ab346b0b4ae3cddc53ef1eae6f492b3d6660298	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_distribution/proof/runtime-summary.csv
proof/faithful_udist_take2_alignment.json	11632	278b7f23977c4a0deb34787eddeebcc3711a429f485b4ae562a9fb0cdda1d352	campaign-evidence-external	-
proof/faithful_udist_take3_alignment.json	11566	30ed61cbbd1bb72aa2b4544d354e2588a8cdab575a43641b4d13e4292534a8f8	campaign-evidence-external	-
proof/faithful_udist_take4_alignment.json	11270	ed6798d38d6f3eb0ece6bd677c1e73370b773cf7ad08332c4408a841eb43ebab	campaign-evidence-external	-
proof/old_faithful_review_page_desktop.jpg	49130	339c969302aa0cd845750c961f9aa4bf293f69aab7f53579d4a31f42ee216511	campaign-evidence-external	-
proof/old_faithful_review_page_mobile.jpg	8944	c35f7d732b2afe73d806d34d9baf8953fd0a20e1806432630d483f45ecbcc912	campaign-evidence-external	-
proof/repetitions/faithful_udens_result_01.rds	2813	8e2e1602920e35901ed1cf44e753e7db19d5810877f2566f3f12c1084e70d847	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_density/proof/repetitions/faithful_udens_result_01.rds
proof/repetitions/faithful_udens_result_02.rds	2813	ee30e82579221d8886b34827a4e916956448f12a5aaed0589af04a1b8e688c25	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_density/proof/repetitions/faithful_udens_result_02.rds
proof/repetitions/faithful_udens_result_03.rds	2812	1087e7e9f2863ce2c5da8032d0974ff381dd859e29066ff4cc975bd689b6a00d	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_density/proof/repetitions/faithful_udens_result_03.rds
proof/repetitions/faithful_udens_result_04.rds	2813	faf2138b9c71c2dfc8934246090c03291d8ae93a3b79c2be8125e09aec417c76	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_density/proof/repetitions/faithful_udens_result_04.rds
proof/repetitions/faithful_udens_result_05.rds	2810	fed16286612d4b6ec144e197da7a3e6581d393c52c82e0a99699fd41592f798c	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_density/proof/repetitions/faithful_udens_result_05.rds
proof/repetitions/faithful_udens_run_01.log	2025	406ea4e60d4a7af81a02cadbcfb4155b492b15e06630e1f9091167996d68ace7	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_density/proof/repetitions/faithful_udens_run_01.log
proof/repetitions/faithful_udens_run_02.log	2025	29751c3fd7d5986ffb322ac1337881d165057a79240d150b67edadde9cec62d0	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_density/proof/repetitions/faithful_udens_run_02.log
